txn_id,src,dest,edge_type,amount,currency,is_fraudulent,time_since_previous_transaction,timestamp,transaction_type,name,mobile_number,pincode,narration,transaction_hour,is_weekend,is_odd_hour,tx_count_last_1hr,is_fast_transaction,city,is_high_risk_city,account_type,account_number,avg_amount_per_user,amount_deviation,dest_count_ratio,tx_count_per_user,is_just_below_threshold,structuring_count,is_structuring,unique_dest_count,is_mule_node,unique_tx_types,is_cross_channel,dest_is_routing_node,routing_depth,fraud_category,src_account_category,src_age_group,src_business_category,src_creation_date,src_gender,src_incorporation_year,src_institution_id,src_is_fraudulent,src_is_high_risk_category,src_name,src_node_type,src_number_of_employees,src_occupation,src_risk_score,dest_account_category,dest_age_group,dest_business_category,dest_creation_date,dest_gender,dest_incorporation_year,dest_institution_id,dest_is_fraudulent,dest_is_high_risk_category,dest_name,dest_node_type,dest_number_of_employees,dest_occupation,dest_risk_score
2729,account_3299,account_2584,transaction,55514.14,INR,False,1967.9446522422163,2025-04-18 10:27:00,TransactionType.PAYMENT,Vincent Mammen,9885668759,244601,NEFT transfer - Bhagat LLC,23,0,1,1967.9446522422163,0,Rampur,0,Wallet,INWLT-3431-92487618,16591.29058232932,3.3457791571660516,0.6115997522180742,498,0,0,0,3,0,1,0,0,1,normal,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_16,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
2730,account_4202,account_1241,transaction,5192768.74,INR,False,918.3019088966853,2025-09-13 18:17:00,TransactionType.TRANSFER,Baghyawati Bath,9795483563,456335,NEFT transfer - Divan Group,16,0,0,918.3019088966853,0,Nagda,0,Current,INCUR-5630-47070275,96836.80671052632,53.62336174674579,0.18499028366483455,152,0,1,0,1,0,1,0,1,2,normal,Current,unknown,unknown,2018-10-08 22:33:41,unknown,,institution_10,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_11,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
2731,account_3184,account_2277,transaction,1554.18,INR,False,1788.2193580124147,2025-02-03 08:47:00,TransactionType.PAYMENT,Atharv Bir,9412453140,244601,Salary credit from Karpe-Kalla,23,1,1,1788.2193580124147,0,Rampur,0,Savings,INSAV-2809-83461777,17695.750232258066,0.08782290418310833,1.9554409407652174,775,0,0,0,3,0,1,0,0,1,normal,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
2732,account_1631,account_3361,transaction,396775.88,INR,True,14.43988993413827,2025-06-19 12:53:00,TransactionType.TRANSFER,Darsh Kadakia,9180704145,500038,Refund from Ben LLC,23,0,1,14.43988993413827,1,Hyderabad,1,Wallet,INWLT-9372-97929642,96518.79658119657,21.009045133511762,1.3117429386800676,117,0,15,1,24,1,2,1,1,4,routing_layering,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_14,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
2733,account_2533,account_1268,transaction,3305063.16,INR,False,1565.9887422852112,2025-04-26 14:23:00,TransactionType.TRANSFER,Girik Sibal,9534338909,341502,"UPI payment to Yadav, Dhillon and V",22,1,1,1565.9887422852112,0,Nawa,0,Current,INCUR-6240-41706968,72617.37121212122,45.51276908078503,0.325513820514854,132,0,0,0,1,0,1,0,0,1,normal,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_16,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
2734,account_2768,account_1221,transaction,43.38,INR,False,2386.863373549819,2025-12-26 19:35:00,TransactionType.PAYMENT,Pallavi Purohit,9651710954,841226,Bill payment - Bassi LLC,19,0,0,2386.863373549819,0,Siwan,0,Current,INCUR-6266-17052367,259.52787037037035,0.16650809734225494,0.18276873706171598,108,0,0,0,3,0,1,0,0,1,normal,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_21,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
2735,account_4315,account_2157,transaction,98.23,INR,False,1708.8619759011801,2025-07-05 09:34:00,TransactionType.PAYMENT,Hemangini Rai,9301170445,841001,NEFT transfer - Dhawan-Tank,23,1,1,1708.8619759011801,0,Chhapra,0,Savings,INSAV-8272-91898443,2516.572891113892,0.039017738213942416,2.450899667414568,799,0,1,0,1,1,1,0,0,2,normal,Loan,unknown,unknown,2024-12-09 00:21:55,unknown,,institution_19,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_22,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
2736,account_4473,account_2179,transaction,699.55,INR,False,1587.1950459901038,2025-02-16 16:32:00,TransactionType.PAYMENT,Nathan Goyal,9891568578,341001,Bill payment - Gill Group,22,1,1,1587.1950459901038,0,Nagaur,0,Savings,INSAV-1443-92122333,1991.9702531645569,0.35100875132943543,0.2317554408789767,158,0,0,0,1,0,1,0,0,1,normal,Current,unknown,unknown,2019-12-30 20:44:09,unknown,,institution_16,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_1,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
2737,account_2803,account_2125,transaction,304319.11,INR,True,42.4833422572322,2025-12-29 13:50:00,TransactionType.TRANSFER,Eiravati Bawa,9688916002,400051,Quick payment Bir Ltd,4,0,1,42.4833422572322,1,Mumbai,1,Wallet,INWLT-1497-80198678,16152.317763975154,97.90445103529014,4.359203516160421,483,0,10,1,12,0,3,1,1,4,spray_attack,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_15,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_13,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
2738,account_3130,account_3268,transaction,14328.26,INR,False,899.2157129559678,2025-10-13 02:18:00,TransactionType.TRANSFER,Dayita Jani,9804217356,244221,"Bill payment - Venkataraman, Nadig ",13,0,0,899.2157129559678,0,Amroha,0,Current,INCUR-5679-27213833,18195.864662447257,0.7874026798456731,0.9519507022506197,474,0,0,0,3,0,1,0,0,1,normal,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_10,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
2739,account_3918,account_2829,transaction,74778.34,INR,True,38.265094014689325,2025-12-23 06:47:00,TransactionType.TRANSFER,Lopa Behl,9707983668,560010,"Refund from Bir, Iyengar and Kal",22,0,1,38.265094014689325,1,Bangalore,1,Savings,INSAV-8271-83560329,48068.13596491228,7.48905717177855,1.5825165415400408,114,0,5,1,24,1,3,1,1,3,routing_layering,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_5,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_15,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
2740,account_2919,account_2189,transaction,8767.5,INR,False,2906.9494516324403,2025-02-23 09:46:00,TransactionType.WITHDRAWAL,Imaran Doshi,9105494433,751010,"Bill payment - Gala, Goswami and Ka",22,0,1,2906.9494516324403,0,Bhubaneswar,0,Fixed Deposit,INFD0-8337-41584708,17247.067083333335,0.5083178281740314,0.1801646563199073,120,0,1,0,3,0,1,0,0,2,normal,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_17,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_3,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
2741,account_4173,account_1260,transaction,144203.3,INR,False,1335.2802525099096,2025-07-19 18:44:00,TransactionType.TRANSFER,Priya Mukherjee,9164964563,751001,Bill payment - Srivastava-Sundaram,12,1,0,1335.2802525099096,0,Bhubaneswar,0,Savings,INSAV-8837-87066526,20557.545725806453,7.01427532488285,0.5898789240313556,496,0,1,0,2,0,1,0,0,1,normal,Savings,unknown,unknown,2024-10-28 07:49:11,unknown,,institution_13,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
2742,account_2830,account_4497,transaction,3535.25,INR,False,1433.1378397348894,2025-12-27 09:55:00,TransactionType.PAYMENT,Max Vohra,9894553521,841101,"UPI payment to Tara, Srinivas and K",22,1,1,1433.1378397348894,0,Chhapra,0,Current,INCUR-7455-40778809,13760.834328638499,0.2568879929504102,1.9108485383395595,1065,0,1,0,2,0,1,0,0,1,normal,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_15,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Savings,unknown,unknown,2024-05-26 23:31:58,unknown,,institution_2,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
2743,account_2720,account_3164,transaction,7731.01,INR,False,2736.429918723395,2025-12-15 17:19:00,TransactionType.PAYMENT,Mekhala Magar,9890856391,244410,Salary credit from Kala Inc,8,1,0,2736.429918723395,0,Hasanpur,0,Fixed Deposit,INFD0-8724-49164703,52247.79904761905,0.14796531481908382,0.24662290767376943,105,0,0,0,3,0,1,0,1,2,normal,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
2744,account_3044,account_3893,transaction,6262.5,INR,False,2913.5793071850303,2025-04-18 12:54:00,TransactionType.WITHDRAWAL,Varsha Mahal,9569498414,244601,"UPI payment to Lata, Kakar and Mand",20,0,0,2913.5793071850303,0,Rampur,0,Salary,INSAL-6405-29461198,13123.709912280701,0.4771534031499029,0.20742142730315175,114,0,0,0,3,0,1,0,0,2,normal,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_17,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
2745,account_1220,account_2191,transaction,3464.75,INR,True,14.185503129881353,2025-12-15 20:58:00,TransactionType.TRANSFER,Rudra Sarraf,9176100340,411057,"Cash withdrawal at ATM Sarna, Barad and Bad",1,1,1,14.185503129881353,1,Pune,1,Savings,INSAV-1449-98800011,4241.48303030303,6.282035189348777,1.3496630494080226,99,0,9,1,15,1,3,1,1,6,mule_network,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_16,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_3,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
2746,account_3743,account_3541,transaction,9.77,INR,False,3094.3139009463684,2025-06-25 14:33:00,TransactionType.PAYMENT,Nikita Mitra,9778981642,341001,"Online purchase at Raj, Zachariah and A",11,0,0,3094.3139009463684,0,Nagaur,0,Fixed Deposit,INFD0-6002-32186725,240.41057851239668,0.040470471758959396,0.22947144119416116,121,0,1,0,1,0,1,0,0,1,normal,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
2747,account_4127,account_1203,transaction,876256.02,INR,False,3517.4774012105836,2025-12-26 02:20:00,TransactionType.PAYMENT,Ethan Korpal,9760224799,456010,Online purchase at Walla-Khare,22,0,1,3517.4774012105836,0,Ujjain,0,Current,INCUR-2726-84500019,18949.84109170306,46.238370938777855,0.5517701378919602,458,0,1,0,1,0,1,0,0,2,normal,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_4,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_21,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
2748,account_3340,account_1281,transaction,7739.21,INR,False,1746.4629802936358,2025-07-30 16:18:00,TransactionType.TRANSFER,Naveen Prabhakar,9396322617,841101,UPI payment to Chad-Vasa,23,0,1,1746.4629802936358,0,Chhapra,0,Salary,INSAL-8736-25197110,12416.781048387098,0.6232361458012032,0.2665877440701951,124,0,1,0,2,0,1,0,0,1,normal,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_23,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_11,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
2749,account_2096,account_1248,transaction,4788994.25,INR,False,845.3885033902104,2025-05-26 02:49:00,TransactionType.TRANSFER,Gavin Modi,9567867297,341502,"NEFT transfer - Kant, Dugar and Raja",23,1,1,845.3885033902104,0,Nawa,0,Current,INCUR-5142-14694334,120906.60708333334,39.60870920800934,0.33147413985382707,120,0,1,0,1,0,1,0,0,1,normal,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
2750,account_3024,account_2086,transaction,510337.9,INR,True,49.06394092444272,2025-03-10 16:02:00,TransactionType.TRANSFER,Advik Arya,9836174671,700010,"Refund from Char, Hans and Mahal",23,1,1,49.06394092444272,1,Kolkata,1,Savings,INSAV-9104-90988349,16927.36542635659,169.98538527615017,1.7824591644478844,129,0,8,1,25,1,2,1,1,6,routing_layering,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_21,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_14,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
2751,account_4089,account_2490,transaction,4792.06,INR,False,813.8161112012746,2025-03-06 18:39:00,TransactionType.PAYMENT,Mitali Goyal,9497006320,456335,EMI deduction - Parikh-Raju,16,0,0,813.8161112012746,0,Nagda,0,Salary,INSAL-5315-25839855,42474.62483870968,0.11281905841754236,0.2283902035980959,124,0,0,0,3,0,1,0,0,1,normal,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_23,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
2752,account_4060,account_4448,transaction,986291.89,INR,True,43.61691052859324,2025-12-17 05:06:00,TransactionType.TRANSFER,Michael Joshi,9263466675,560010,Refund from Parmar and Sons,22,1,1,43.61691052859324,1,Bangalore,1,Savings,INSAV-8673-81748550,21733.502828507793,279.3065679218598,3.5606505904598063,449,0,4,1,11,1,3,1,1,4,spray_attack,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_13,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Savings,unknown,unknown,2022-10-02 17:03:21,unknown,,institution_5,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
2753,account_1881,account_4315,transaction,36029.42,INR,False,780.1427233006237,2025-09-15 15:23:00,TransactionType.PAYMENT,Pooja Pandey,9584847368,841226,Salary credit from Bhasin-Grover,13,0,0,780.1427233006237,0,Siwan,0,Current,INCUR-4763-39244204,25010.93388888889,1.4404891744898396,0.22432648594164012,126,0,0,0,1,0,1,0,0,2,normal,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_18,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Loan,unknown,unknown,2024-12-09 00:21:55,unknown,,institution_19,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
2754,account_4343,account_1248,transaction,2890296.89,INR,False,3461.4522626943008,2025-05-12 03:06:00,TransactionType.TRANSFER,Bhavya Krishnan,9170848018,751030,"Bill payment - Venkatesh, Batra and",23,0,1,3461.4522626943008,0,Bhubaneswar,0,Current,INCUR-2268-41804533,75752.98278911565,38.153728471888066,0.27031308364803647,147,0,1,0,2,0,1,0,0,1,normal,Current,unknown,unknown,2020-06-24 20:18:57,unknown,,institution_4,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
2755,account_4302,account_1261,transaction,8055.0,INR,False,2595.8585244421115,2025-05-11 17:00:00,TransactionType.DEPOSIT,Wazir Rama,9545366132,751010,"Salary credit from Dube, Wali and Shett",8,1,0,2595.8585244421115,0,Bhubaneswar,0,Current,INCUR-7244-43616722,37740.4665034965,0.21342572894600575,0.42841237673956184,143,0,1,0,2,0,1,0,0,1,normal,Loan,unknown,unknown,2022-03-07 07:48:18,unknown,,institution_5,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_21,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
2756,account_3109,account_3747,transaction,17863.3,INR,False,1961.2592458108409,2025-03-20 18:12:00,TransactionType.TRANSFER,Ronith Date,9473841718,456550,"EMI deduction - Kata, Bhattacharyya ",23,1,1,1961.2592458108409,0,Shajapur,0,Fixed Deposit,INFD0-6601-27240551,23860.155923076924,0.7486351481708312,0.27066345081067467,130,0,1,0,2,0,1,0,0,1,normal,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_20,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
2757,account_2803,account_3440,transaction,7486.68,INR,False,2011.7007773183748,2025-07-31 10:29:00,TransactionType.PAYMENT,Ridhi Radhakrishnan,9841265868,841001,EMI deduction - Aggarwal-Mohanty,8,0,0,2011.7007773183748,0,Chhapra,0,Wallet,INWLT-1497-80198678,16152.317763975154,0.4634763030971051,0.5905646871552207,483,0,0,0,2,0,1,0,0,1,normal,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_15,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_20,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
2758,account_3929,account_1256,transaction,8260.0,INR,False,2359.023691444714,2025-01-01 02:28:00,TransactionType.WITHDRAWAL,Daksh Sahni,9505345681,341306,Online purchase at Sharma-Guha,23,1,1,2359.023691444714,0,Didwana,0,Current,INCUR-1942-15648481,32755.065285714285,0.25216703923234596,0.24546418423807656,140,0,1,0,2,0,1,0,0,2,normal,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_21,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
2759,account_1232,account_3143,transaction,2103.37,INR,False,2693.9916721819213,2025-03-10 10:29:00,TransactionType.PAYMENT,Adya Kale,9260220977,341306,UPI payment to Tripathi Ltd,23,1,1,2693.9916721819213,0,Didwana,0,Salary,INSAL-7549-16952976,21046.35935222672,0.09993510182442306,1.4801781152320883,494,0,0,0,1,0,1,0,0,1,normal,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_6,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_0,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
2760,account_3271,account_2957,transaction,30.66,INR,False,1312.3995908161614,2025-02-25 15:20:00,TransactionType.TRANSFER,Watika Chatterjee,9545036526,751001,"Online purchase at Devan, Mand and Shan",19,0,0,1312.3995908161614,0,Bhubaneswar,0,Current,INCUR-5317-47430979,445.4265891472868,0.06867870495474572,0.3874051243605646,129,0,0,0,1,0,1,0,0,2,normal,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_22,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_8,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
2761,account_3499,account_1213,transaction,4373933.92,INR,False,2286.7894153497655,2025-06-05 04:30:00,TransactionType.TRANSFER,Victor Ramachandran,9213643088,341001,Online purchase at Amble LLC,9,0,0,2286.7894153497655,0,Nagaur,0,Current,INCUR-6396-46840812,114825.76974576271,38.091587263878466,0.25732429117160155,118,0,1,0,3,0,1,0,0,2,normal,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_19,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
2762,account_1467,account_1940,transaction,152703.13,INR,True,29.162278422321645,2025-12-27 03:29:00,TransactionType.TRANSFER,Yahvi Sami,9995489776,110002,Immediate txn ref Deshmukh and Sons,0,1,1,29.162278422321645,1,Delhi,1,Current,INCUR-8337-84868937,53636.09915966386,19.880687623025974,1.4374201308445176,119,0,5,1,19,1,3,1,1,7,structuring,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_0,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_8,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
2763,account_4365,account_4329,transaction,3230950.0,INR,False,653.3485260673915,2025-08-28 17:48:06,TransactionType.TRANSFER,Tejas Kibe,9927739380,244601,Salary credit from Varkey Inc,23,0,1,653.3485260673915,0,Rampur,0,Current,INCUR-2080-34862620,101237.96206896551,31.914096450327374,0.2268289005570792,145,0,0,0,3,0,1,0,0,1,normal,Savings,unknown,unknown,2023-05-24 19:12:14,unknown,,institution_8,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Savings,unknown,unknown,2022-10-30 06:56:35,unknown,,institution_16,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
2764,account_4439,account_4314,transaction,14848050.0,INR,False,3451.05193284981,2025-03-02 10:39:00,TransactionType.PAYMENT,Keya Iyengar,9811808217,841301,"Salary credit from Brahmbhatt, Chada an",18,0,0,3451.05193284981,0,Siwan,0,Salary,INSAL-4972-31849767,153213.62954838708,96.91013217057579,0.4467513965479745,155,0,0,0,1,0,1,0,0,2,normal,Loan,unknown,unknown,2019-06-15 15:02:33,unknown,,institution_4,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Loan,unknown,unknown,2019-08-21 00:21:55,unknown,,institution_19,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
2765,account_1744,account_1283,transaction,501.62,INR,False,1092.5705797013165,2025-12-24 22:15:00,TransactionType.PAYMENT,Zashil Dua,9735355690,841301,NEFT transfer - Goel-Banerjee,18,1,0,1092.5705797013165,0,Siwan,0,Salary,INSAL-6159-43078080,5129.388454545455,0.0977742727367109,0.1946398610761315,110,0,1,0,3,0,1,0,0,1,normal,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_19,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
2766,account_2075,account_1238,transaction,13624.0,INR,False,3257.763878213619,2025-07-22 10:22:00,TransactionType.WITHDRAWAL,Manan Mallick,9770926624,841101,NEFT transfer - Chandran-Ramanathan,15,1,0,3257.763878213619,0,Chhapra,0,Salary,INSAL-3926-49835216,58197.50949152542,0.23409534228679618,0.35606490262288204,118,0,0,0,3,0,1,0,1,1,normal,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_23,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
2767,account_1775,account_1271,transaction,833904.62,INR,False,2445.310214512281,2025-04-17 07:26:00,TransactionType.TRANSFER,Jacob Kale,9366068822,456001,EMI deduction - Issac Ltd,23,0,1,2445.310214512281,0,Ujjain,0,Current,INCUR-6633-40793427,38941.45024193548,21.413768646278022,0.18920077561348225,124,0,1,0,3,1,1,0,0,2,normal,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_20,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
2768,account_1959,account_2070,transaction,3279.28,INR,False,1861.5206466910677,2025-02-26 10:31:00,TransactionType.PAYMENT,Lajita Sankar,9247497194,841226,Bill payment - Chawla LLC,11,1,0,1861.5206466910677,0,Siwan,0,Fixed Deposit,INFD0-7384-49404326,18063.01990804598,0.18153655812454905,0.941625680497272,435,0,0,0,1,0,1,0,0,1,normal,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_8,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_18,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
2769,account_4360,account_1245,transaction,790241.5,INR,False,1099.9774876028594,2025-06-30 06:13:00,TransactionType.PAYMENT,Ekbal Chand,9726945014,244221,NEFT transfer - Sankaran-Prabhakar,8,1,0,1099.9774876028594,0,Amroha,0,Savings,INSAV-4731-90233950,61967.51319277108,12.752306926288904,0.44415731259794633,166,0,0,0,1,0,1,0,0,1,normal,Loan,unknown,unknown,2023-05-12 16:24:17,unknown,,institution_9,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_16,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
2770,account_3236,account_1240,transaction,60196.82,INR,False,2364.749276907106,2025-08-17 15:13:00,TransactionType.TRANSFER,Yash Sachdev,9861731489,751010,Bill payment - Vaidya-Batra,16,1,0,2364.749276907106,0,Bhubaneswar,0,Salary,INSAL-6152-13769339,38851.727890625,1.5493589065215996,0.3202955134338158,128,0,1,0,2,0,1,0,0,1,normal,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_0,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
